article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
1986-09-22-left-buz-n-y-noticiario-flamenco,candil,Candil,1986-09,1986,es,article,full,HERIT,HERIT_03,medium,el Flamenco pueda ser mediatizado y su difusión y conocimiento a través de sus intérpretes perjudicada... que nuestro arte más importante continúe escondido en las cavernas y marginado de la realidad social,32,public diffusion and social recognition of flamenco through its interpreters,10,"The note frames institutional documentation as supporting the diffusion, knowledge, and social visibility of flamenco as public culture.",18
1986-09-22-right-hablan-las-pe-as,candil,Candil,1986-09,1986,es,article,head_tail_windows,CRIT,CRIT_03,medium,Reunido el jurado dio ganador por mayoría al cantaor jerezano José Mercé... Primer premio... Segundo premio... Tercer premio,18,contest winners in peña-organized flamenco events,7,The article reports juried rankings and prize hierarchies that confer comparative status on performers.,14
1986-09-22-right-hablan-las-pe-as,candil,Candil,1986-09,1986,es,article,head_tail_windows,COMM,COMM_02,medium,Organizado por la Peña Flamenca de Elche... En asamblea general celebrada por la Peña Flamenca... Organizado por la Peña Flamenca «Los Cernícalos»,22,peñas as organizers and sustainers of flamenco events,8,"The repeated peña activity presents flamenco clubs as community institutions that organize, recognize, and sustain flamenco participation.",17
1986-11-3-right-editorial,candil,Candil,1986-11,1986,es,editorial,full,AUTH,AUTH_03,high,El flamenco es andaluz por los cuatro costados... desde tiempos remotos... todas y cada una de ellas han aportado su granito de arena para la construcción... que llamamos arte flamenco,30,Andalusian origins and historical formation of flamenco,7,"The editorial grounds flamenco's value and identity in historical roots, origins, and accumulated cultural continuity in Andalusia.",18
1986-11-3-right-editorial,candil,Candil,1986-11,1986,es,editorial,full,HERIT,HERIT_01,high,hoy en día el flamenco pertenece a todos los caminos hollados por el arte... sienten el flamenco como un patrimonio espiritual compartido,22,flamenco as shared cultural heritage beyond Andalusia,7,The passage explicitly frames flamenco as a shared patrimony and public cultural value extending beyond its place of origin.,19
1986-11-3-right-editorial,candil,Candil,1986-11,1986,es,editorial,full,COMM,COMM_04,high,"el viejo crisol... numerosos pueblos... numerosas etnias, comunidades humanas y culturas diferentes... los gitanos... contribuyeron de manera decisiva a su grandeza",21,ethnic and regional communities in the formation of flamenco,9,Identity groups and communities are used to explain who contributes to and represents flamenco's cultural authority.,17
1986-11-4-right-la-poes-a-popular-de-manuel-balm,candil,Candil,1986-11,1986,es,article,head_tail_windows,HERIT,HERIT_03,high,"el resto de la comunidad, si las encuentra en sintonía con sus inquietudes lúdicas y anímicas, harán patrimonio común y con el paso del tiempo, pasarán a ser tenidas por populares",31,las composiciones populares/flamencas de Balmaseda,6,The passage frames popular flamenco poetry as becoming shared community patrimony through collective uptake and memory over time.,18
1986-11-4-right-la-poes-a-popular-de-manuel-balm,candil,Candil,1986-11,1986,es,article,head_tail_windows,HERIT,HERIT_01,medium,"harán patrimonio común y con el paso del tiempo, pasarán a ser tenidas por populares",15,popular flamenco coplas,3,The text explicitly frames these compositions as common patrimony and public cultural value rather than merely individual authorship.,18
1986-11-8-right-cantaores-conocidos-compa-eros-y,candil,Candil,1986-11,1986,es,article,head_tail_windows,COMM,COMM_04,medium,la naturaleza que importaba era la de ser hijo de Mairena del Alcor como ellos,15,Antonio Mairena's local belonging,5,The passage frames the singer's authority and identity through local belonging rather than only ethnic origin.,17
1986-11-8-right-cantaores-conocidos-compa-eros-y,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_03,medium,Antonio podía alguna vez mostrarse convencido de su importancia,9,Antonio Mairena,2,"The passage invokes Mairena's exceptional importance and status within flamenco memory, contributing to canonical hierarchy.",16
1986-11-8-right-cantaores-conocidos-compa-eros-y,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_01,medium,Manolo Caracol era genial para algunos y mucho menos o apenas nada para otros,14,Manolo Caracol,2,The passage explicitly presents contested critical evaluation of Caracol's artistic stature.,12
1986-11-11-right-sobre-el-piyayo,candil,Candil,1986-11,1986,es,article,head_tail_windows,HERIT,HERIT_03,high,Málaga la cantaora había empezado a olvidar a una de sus figuras flamencas más representativas y trascendentes,17,memory of El Piyayo,4,The passage treats flamenco memory and forgetting as a collective cultural problem around a representative figure.,16
1986-11-11-right-sobre-el-piyayo,candil,Candil,1986-11,1986,es,article,head_tail_windows,COMM,COMM_02,high,"la principal labor de mantenimiento, conservación, vigilancia y mejoramiento de la pureza del cante la llevan a cabo las «peñas», que agrupan en sus cenáculos a aficionados",27,peñas and aficionados,3,"Peñas and aficionados are explicitly granted authority to maintain, conserve, monitor, and improve cante.",14
1986-11-11-right-sobre-el-piyayo,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_03,medium,sus «ayes» han vuelto a ponerse de moda para alcanzar ese «status» de solera y definitiva consagración,17,El Piyayo's cante,4,"The passage constructs canon-like status by describing renewed recognition, solera, and definitive consecration.",14
1986-11-13-left-ellos-los-protagonistas-dicen-cu,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_03,high,"Curro Mairena, uno de los mejores siguiriyeros que, recordamos, es un eslabón más de la Casa de los Mairena",19,Curro Mairena,2,The passage ranks Curro Mairena among the best siguiriyeros and situates him in a valued flamenco lineage.,17
1986-11-13-left-ellos-los-protagonistas-dicen-cu,candil,Candil,1986-11,1986,es,article,head_tail_windows,PED,PED_02,medium,siempre al reparo de su hermano y maestro,8,Curro Mairena's relation to Antonio Mairena,7,The passage frames Curro's artistry through a master-brother relationship that carries lineage and transmission authority.,17
1986-11-13-left-ellos-los-protagonistas-dicen-cu,candil,Candil,1986-11,1986,es,article,head_tail_windows,AUTH,AUTH_03,medium,"Con cantaores como mi hermano Manolo, Menese, Curro Malena y muchos más..., el mairenismo sigue vivo",16,mairenismo,1,The passage presents mairenismo as a continuing tradition kept alive through present singers.,13
1986-11-18-left-enderezando-entuertos,candil,Candil,1986-11,1986,es,article,head_tail_windows,COMM,COMM_04,high,"Porque si se suena gitano se puede cantar gitano, si no, no hay ná que hacer",16,gitano sound as a marker of flamenco belonging,8,The passage makes identity-based sound the condition for legitimate gitano singing.,12
1986-11-18-left-enderezando-entuertos,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_02,high,"eso es un sello personal, otra forma de quejarse y de matizar el cante",14,gitano cante,2,"The passage defines flamenco quality through aesthetic criteria of sound, quejío, and vocal nuance.",14
1986-11-18-left-enderezando-entuertos,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_03,high,ha sío el más completo de tóis los tiempos,9,Antonio Mairena,2,"The passage ranks Antonio Mairena as the most complete singer of all time, creating a clear hierarchy.",17
1986-11-18-left-enderezando-entuertos,candil,Candil,1986-11,1986,es,article,head_tail_windows,AUTH,AUTH_03,medium,"el mairenismo es la casa de los Mairena en un escaparate, pero que sin Antonio no existiría el mairenismo",19,mairenismo,1,The passage grounds mairenismo in the continuity of the Casa de los Mairena and Antonio's foundational role.,18
1986-11-17-right-letras-flamencas,candil,Candil,1986-11,1986,es,article,head_tail_windows,PED,PED_01,high,"velando siempre por la buena formación de los iniciados en nuestros asuntos flamencos, enseguida me dispongo a salir de mi letargo para EN-DEREZAR ENTUERTOS",25,iniciados en asuntos flamencos,4,The writer presents correction of biographical errors as an authoritative pedagogical duty toward learners of flamenco knowledge.,17
1986-11-17-right-letras-flamencas,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_04,high,"Así lo hago hoy para, con todos mis respetos, anular la afirmación de Oliver de Triana en cuanto a que Miguel Borrull era catalán.",24,Oliver de Triana's claim about Miguel Borrull,8,The passage exercises expert corrective authority by publicly invalidating a flamenco-historical assertion.,13
1986-11-17-right-letras-flamencas,candil,Candil,1986-11,1986,es,article,head_tail_windows,CRIT,CRIT_01,medium,"felicitando a Manolo Herrera por sus afortunadas entrevistas, a esas reliquias flamencas vivientes que tanto prestigian a su revista. Para mí es, con mucho, lo más enjundioso de su habitual contenido.",31,Manolo Herrera's interviews,4,The writer explicitly evaluates the interviews as the most substantial and prestigious part of the magazine.,16
1986-11-19-right-aunque-no-quepa-en-el-papel,candil,Candil,1986-11,1986,es,article,full,CRIT,CRIT_01,high,"sólo nos queda aconsejar este libro verdaderamente imprescindible, señalando que su autor, Manuel Cano, ha tenido la grandeza de unir el rigor científico más irreprochable con un carácter ameno",29,Manuel Cano's book La guitarra,6,The review explicitly praises the book as indispensable and judges its scholarly rigor and accessibility.,15
1986-11-19-right-aunque-no-quepa-en-el-papel,candil,Candil,1986-11,1986,es,article,full,PED,PED_01,high,ejercido un amplio magisterio desde su cátedra en el conservatorio cordobés,11,Manuel Cano,2,Cano's authority is grounded in recognized teaching status and institutional pedagogical experience.,13
1986-11-19-right-aunque-no-quepa-en-el-papel,candil,Candil,1986-11,1986,es,article,full,PED,PED_03,high,"un carácter ameno, de iniciación verdadera para los que tenemos la desgracia de no ser especialistas ni siquiera conocedores del tema",21,non-specialist readers of Cano's book,7,The book is framed as a medium that gives non-specialists access to flamenco-guitar knowledge.,16
1986-11-19-right-aunque-no-quepa-en-el-papel,candil,Candil,1986-11,1986,es,article,full,CRIT,CRIT_03,medium,"uno de los profesionales más completos que en el orden de la guitarra (flamenca y de concierto) hayan existido, a lo largo de la historia de dicho instrumento",28,Manuel Cano,2,The passage elevates Cano within a historical hierarchy of guitar professionals.,11
1986-11-20-right-e-hacian-pensar,candil,Candil,1986-11,1986,es,article,full,COMM,COMM_01,high,"“Niña, tú eres de nosotros, que lo sé yo”.",9,La Sallago's belonging within a gitano flamenco community,9,The quoted statement draws an explicit insider boundary by claiming La Sallago as 'one of us'.,16
1986-11-20-right-e-hacian-pensar,candil,Candil,1986-11,1986,es,article,full,COMM,COMM_04,high,"si tu honradez decía que eras paya, ahora también serás tan honrada como para no negar que tienes sangre gitana",20,La Sallago's gitana/paya identity framing,7,"The passage makes ethnic identity central to belonging, representation, and recognition within flamenco discourse.",14
1986-11-21-left-ablan-las,candil,Candil,1986-11,1986,es,article,full,AUTH,AUTH_01,high,"Ninguna concesión a la facilidad comercial, sino un cante, un toque y un baile «por derecho».",16,the Biarritz flamenco performance,4,The performance is authorized as proper flamenco through the phrase 'por derecho' and contrast with commercial ease.,17
1986-11-21-left-ablan-las,candil,Candil,1986-11,1986,es,article,full,AUTH,AUTH_04,high,Ninguna concesión a la facilidad comercial,6,commercially easy performance choices,4,Commercial concession is rejected as contrary to the valued flamenco presented in the review.,14
