article_id,periodical,periodical_label,title,issue_id,year,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_id,packet_article_position,no_relevant_discourse,insufficient_context,n_codes,n_possible,code_families_emitted,codes_emitted,legitimation_effect_present,polarity,basis_tags,n_basis_tags,derived_target,exclusion_boundary_present,right_to_define_present,annotation_notes,annotation_notes_words,source_result_file
1988-03-11-right-flamenco-en-valencia,candil,Candil,Flamenco en Valencia,1988-03,1988,es,article,3384,full,0,,chat_packet_169,1,False,False,3,1,AUTH|CRIT,AUTH_03|AUTH_04|CRIT_01,True,legitimating,criticism|authenticity|tradition,3,the Valencia flamenco event and its artists,True,False,AUTH_04 is based on explicit anti-commercial authenticity language around Luis Caballero.,12,chat_packet_169_results.json
1988-03-12-left-la-prosa-de-fosforito,candil,Candil,La prosa de Fosforito,1988-03,1988,es,article,2049,full,0,,chat_packet_169,2,False,False,1,1,CRIT,CRIT_01,True,legitimating,criticism,1,Fosforito's prose,False,False,The code is limited to critical evaluation; the religious reflection itself is not coded as flamenco discourse.,17,chat_packet_169_results.json
1988-03-12-right-madrid-flamenco,candil,Candil,Madrid Flamenco,1988-03,1988,es,article,2766,head_tail_windows,1,CRIT_03,chat_packet_169,3,False,False,3,1,COMM|CRIT,COMM_02|CRIT_01|CRIT_03,True,legitimating,criticism|community,2,the Madrid flamenco festival and its performers,False,False,"Although truncated, the visible text contains sufficient evaluative and community-recognition discourse.",12,chat_packet_169_results.json
1988-03-13-right-antonio-el-rociero,candil,Candil,Antonio «El Rociero»,1988-03,1988,es,article,3892,head_tail_windows,1,PED_02,chat_packet_169,4,False,False,3,1,AUTH|PED,AUTH_02|AUTH_03|PED_02,True,mixed,pedagogy|tradition|authenticity,3,Antonio El Rociero's Huelva fandango authority and Cabrero's disputed version,True,True,The excerpt contains both self-legitimation through local transmission and delegitimation of a rival version of the fandango.,18,chat_packet_169_results.json
1988-03-16-left-en-recuerdo-de-navarro,candil,Candil,En recuerdo de Navarro,1988-03,1988,es,article,4601,full,0,,chat_packet_169,5,False,False,3,1,AUTH|COMM|PED,AUTH_03|COMM_02|PED_01,True,legitimating,community|pedagogy|tradition,3,Pepe Navarro and the Málaga cante tradition,False,True,"The article is a remembrance, but it also clearly authorizes Navarro as a knowledgeable transmitter of local cante.",18,chat_packet_169_results.json
1988-03-16-right-cuando-el-cantaor-hace-cante-de-,candil,Candil,Cuando el cantaor hace cante de la canción,1988-03,1988,es,article,2777,head_tail_windows,1,PED_03,chat_packet_170,1,False,False,3,1,AUTH|PED,AUTH_01|AUTH_03|PED_03,True,legitimating,authenticity|tradition|pedagogy,3,cantes de importación / cantes de ida y vuelta as legitimate flamenco through historical adaptation and recreation,False,False,Article is truncated; coding is limited to visible origin/adaptation argument.,11,chat_packet_170_results.json
1988-03-17-right-entrega-del-i-premio-de-periodis,candil,Candil,Entrega del «I Premio de Periodismo Antonio Mairena» a Manuel Martín Martín,1988-03,1988,es,article,4670,full,0,,chat_packet_170,2,False,False,3,1,CRIT|HERIT,CRIT_03|CRIT_04|HERIT_02,True,legitimating,heritage|criticism,2,"Antonio Mairena, the foundation, and the journalism prize",False,True,,0,chat_packet_170_results.json
1988-03-18-right-yerga-se-defiende,candil,Candil,Yerga se defiende,1988-03,1988,es,article,2951,head_tail_windows,1,HERIT_03,chat_packet_170,3,False,False,3,1,AUTH|CRIT|HERIT,AUTH_03|CRIT_04|HERIT_03,True,contested,tradition|heritage|criticism,3,knowledge claims about Huelva fandangos and their local origins,False,True,Article is truncated; coding reflects the visible self-defense and preservation argument.,12,chat_packet_170_results.json
1988-03-19-right-discograf-a-flamenca,candil,Candil,Discografía flamenca,1988-03,1988,es,article,2969,head_tail_windows,1,PED_03,chat_packet_170,4,False,False,3,1,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,Fernanda and Bernarda de Utrera's recording and related artistic ranking,False,True,Article is truncated and appears to include a second notice in the ending context; codes are limited to visible evaluative discourse.,21,chat_packet_170_results.json
1988-03-20-right-la-fundaci-n-andaluzas-de-flamen,candil,Candil,"La Fundación Andaluzas de Flamenco, informa",1988-03,1988,es,article,2718,head_tail_windows,1,AUTH_03,chat_packet_170,5,False,False,3,1,CRIT|HERIT|PED,CRIT_04|HERIT_02|PED_03,True,legitimating,heritage|pedagogy|criticism,3,institutional flamenco research and seminar activity,False,True,Article is truncated; institutional prize and seminar material are visible enough to code.,13,chat_packet_170_results.json
1988-03-23-left-hablan-las-pe-as,candil,Candil,Hablan las Peñas,1988-03,1988,es,article,3090,head_tail_windows,1,COMM_02,chat_packet_171,1,True,False,0,2,,,False,neutral,,0,,False,False,Visible excerpt is mainly organizational notices and legal-administrative information; no code is clearly supported by discourse-function evidence.,19,chat_packet_171_results.json
1988-03-24-left-discograf-a-flamenca-placas,candil,Candil,Discografía flamenca (Placas),1988-03,1988,es,article,17,full,0,,chat_packet_171,2,True,True,0,0,,,False,unclear,,0,,False,False,"Only a byline is visible, so there is insufficient context for annotation.",12,chat_packet_171_results.json
1988-05-3-right-editorial,candil,Candil,Editorial,1988-05,1988,es,editorial,2987,full,0,,chat_packet_171,3,False,False,2,2,CRIT|PED,CRIT_01|PED_03,True,mixed,criticism|pedagogy,2,Conferencia Internacional «Dos siglos de Flamenco»,False,False,The article combines strong legitimation of the conference with specific critical reservations.,12,chat_packet_171_results.json
1988-05-4-right-la-uni-n-catedral-del-cante-mine,candil,Candil,"La Unión, Catedral del Cante Minero",1988-05,1988,es,article,2988,head_tail_windows,1,CRIT_03,chat_packet_171,4,False,False,3,2,AUTH|COMM|CRIT,AUTH_03|COMM_04|CRIT_03,True,legitimating,tradition|community|criticism,3,La Unión as guardian and symbolic center of Cante Minero,False,False,"Although the article is truncated, the visible excerpt clearly legitimates La Unión through tradition, identity, and exemplary status.",18,chat_packet_171_results.json
1988-05-7-right-g-nesis-garc-a,candil,Candil,Génesis García,1988-05,1988,es,article,3705,full,0,,chat_packet_171,5,False,False,3,2,AUTH|CRIT|PED,AUTH_03|CRIT_03|PED_01,True,legitimating,pedagogy|tradition|criticism,3,Génesis García's explanation of Cantes Mineros origins and classifications,False,True,"The interview is mainly a knowledge-authorizing and classificatory discussion of origins, terminology, and historical stages.",16,chat_packet_171_results.json
1988-05-8-left-el-desgarro-minero-de-encarnaci-,candil,Candil,El desgarro minero de Encarnación Fernández,1988-05,1988,es,article,3247,full,0,,chat_packet_172,1,False,False,3,1,CRIT|PED,CRIT_01|CRIT_03|PED_02,True,legitimating,pedagogy|criticism|tradition,3,Encarnación Ferrández and her cantes mineros,False,False,,0,chat_packet_172_results.json
1988-05-9-left-bases-para-los-distintos-concurs,candil,Candil,Bases para los distintos concursos de La Unión,1988-05,1988,es,article,2803,full,0,,chat_packet_172,2,False,False,1,1,CRIT,CRIT_01,True,mixed,criticism,1,mining styles within the flamenco contest context,False,False,Most of the article is contest-rule description; only the final evaluative paragraph supports coding.,15,chat_packet_172_results.json
1988-05-9-right-mart-n-el-de-la-paula-en-alcal-d,candil,Candil,«Martín el de la Paula en Alcalá de los Panaderos»: una novela de Eugenio Noel sobre Joaquín el de la Paula,1988-05,1988,es,article,4097,head_tail_windows,1,CRIT_03,chat_packet_172,3,False,False,3,1,CRIT,CRIT_01|CRIT_03|CRIT_04,True,contested,criticism,1,Eugenio Noel's literary treatment of flamenco and Joaquín el de la Paula,True,True,"The article is truncated, but the visible excerpt provides sufficient evidence for the emitted critical/canonical codes.",17,chat_packet_172_results.json
1988-05-11-right-del-capote-de-la-independencia-a,candil,Candil,Del capote de la independencia al Tío de la Paula,1988-05,1988,es,article,4007,head_tail_windows,1,HERIT_03,chat_packet_172,4,False,False,2,2,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,Julio Antonio as artist and flamenco-affiliated figure,False,False,The article is truncated; coding is limited to visible praise and hierarchy.,12,chat_packet_172_results.json
1988-05-12-right-aunque-no-quepa-en-el-papel,candil,Candil,Aunque no quepa en el papel,1988-05,1988,es,article,3614,head_tail_windows,2,"PED_01, CRIT_04",chat_packet_172,5,False,False,3,2,CRIT|HERIT,CRIT_01|CRIT_03|HERIT_03,True,legitimating,heritage|criticism,2,"flamenco memory, Antonio Mairena, and the reviewed book",False,False,"The article is truncated, but the visible excerpt clearly supports memory-work and canonization codes.",15,chat_packet_172_results.json
1988-05-17-left-la-universidad-de-c-diz-celebr-s,candil,Candil,La Universidad de Cádiz celebró su «IV Fiesta Flamenca»,1988-05,1988,es,article,2627,head_tail_windows,1,COMM_03,chat_packet_173,1,False,False,2,1,CRIT|PED,CRIT_01|PED_03,True,legitimating,criticism|pedagogy,2,the university flamenco event and flamenco's place in university culture,False,False,"Truncated article; annotation is limited to the visible beginning, evidence window, and ending context.",14,chat_packet_173_results.json
1988-05-18-left-la-an-cdota,candil,Candil,La anécdota,1988-05,1988,es,article,3769,full,0,,chat_packet_173,2,False,False,1,1,CRIT,CRIT_01,True,legitimating,criticism,1,Juan Carrete's artistic promise and performance reputation,False,False,,0,chat_packet_173_results.json
1988-05-18-right-el-flamenco-a-la-escuela,candil,Candil,El Flamenco a la escuela,1988-05,1988,es,article,4877,full,0,,chat_packet_173,3,False,False,3,2,AUTH|PED,AUTH_02|PED_02|PED_03,True,mixed,authenticity|pedagogy,2,flamenco as school knowledge and as Andalusian cultural practice,True,True,"The strongest evidence is pedagogical: the article argues for curriculum integration, teacher training, and participatory embodied learning.",17,chat_packet_173_results.json
1988-05-19-right-la-fundaci-n-andaluza-de-flamenc,candil,Candil,La Fundación Andaluza de Flamenco informa,1988-05,1988,es,article,3798,full,0,,chat_packet_173,4,False,False,3,1,HERIT|PED,HERIT_02|HERIT_03|PED_03,True,legitimating,heritage|pedagogy,2,the Fundación Andaluza de Flamenco as institutional support for flamenco study and access,False,True,,0,chat_packet_173_results.json
1988-05-21-right-festivales-flamencos,candil,Candil,Festivales flamencos,1988-05,1988,es,article,34,full,0,,chat_packet_173,5,True,True,0,0,,,False,unclear,,0,,False,False,The visible text contains only page markers and is insufficient for judgment.,12,chat_packet_173_results.json
1988-05-24-right-noticiario-y-buz-n-flamenco,candil,Candil,Noticiario y buzón flamenco,1988-05,1988,es,article,3031,head_tail_windows,1,HERIT_02,chat_packet_174,1,True,False,0,2,,,False,neutral,,0,,False,False,"Visible excerpt is mostly congress logistics, announcements, board names, and advertising; no clear discourse function is supported.",17,chat_packet_174_results.json
1988-05-26-left-discograf-a-flamenca-placas,candil,Candil,Discografía flamenca (placas),1988-05,1988,es,article,31,full,0,,chat_packet_174,2,True,True,0,0,,,False,unclear,,0,,False,False,The visible text is only an archive/byline notice and is too short for discourse coding.,16,chat_packet_174_results.json
1988-07-3-right-editorial,candil,Candil,Editorial,1988-07,1988,es,editorial,2499,full,0,,chat_packet_174,3,False,False,3,1,COMM|CRIT,COMM_04|CRIT_01|CRIT_04,True,contested,criticism|community,2,interpretations of gitano and payo contributions to flamenco,True,True,,0,chat_packet_174_results.json
1988-07-4-right-el-xxviii-festival-nacional-del-,candil,Candil,El XXVIII Festival Nacional del Cante de las Minas pasará a la historia,1988-07,1988,es,article,3948,head_tail_windows,1,COMM_03,chat_packet_174,4,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_04,True,mixed,criticism,1,"Festival Nacional del Cante de las Minas contestants, jury, and organizing standards",True,True,"The excerpt is truncated, but the visible windows contain multiple explicit evaluative and boundary-policing claims.",16,chat_packet_174_results.json
1988-07-7-right-conferencia-internacional-dos-si,candil,Candil,Conferencia internacional: «Dos siglos de flamenco»,1988-07,1988,es,article,3517,head_tail_windows,1,COMM_04,chat_packet_174,5,False,False,3,2,CRIT,CRIT_01|CRIT_03|CRIT_04,True,legitimating,criticism,1,the conference and expert scholarly study of flamenco,False,True,The visible excerpt supports strong critical evaluation and expert-authority claims despite truncation.,13,chat_packet_174_results.json
1988-07-11-left-viejo-carn-flamenco-aurelio-de-c,candil,Candil,Viejo carné flamenco. Aurelio de Cádiz,1988-07,1988,es,article,2811,head_tail_windows,1,PED_01,chat_packet_175,1,False,False,1,2,CRIT,CRIT_02,True,legitimating,criticism,1,Aurelio de Cádiz's cante and aesthetic authority,False,False,Article is truncated; coded only the visible aesthetic statement about cante.,11,chat_packet_175_results.json
1988-07-13-left-poemas,candil,Candil,Poemas,1988-07,1988,es,article,1636,full,0,,chat_packet_175,2,True,False,0,0,,,False,neutral,,0,,False,False,"Poetic flamenco imagery is present, but no clear evaluative, authorizing, pedagogical, communal, heritage, or critical discourse function is visible.",19,chat_packet_175_results.json
1988-07-13-right-ellos-los-protagonistas-dicen-la,candil,Candil,"Ellos, los protagonistas, dicen: La niña de la Puebla",1988-07,1988,es,article,4357,head_tail_windows,2,"COMM_04, PED_02",chat_packet_175,3,False,False,2,2,CRIT|PED,CRIT_02|PED_02,True,legitimating,pedagogy|criticism,2,La Niña de la Puebla and criteria for cante,False,True,Truncated interview; coded only visible statements about imitation and criteria for singing.,12,chat_packet_175_results.json
1988-07-15-right-madrid-flamenco,candil,Candil,Madrid Flamenco,1988-07,1988,es,article,2774,head_tail_windows,1,CRIT_01,chat_packet_175,4,False,False,2,1,CRIT,CRIT_01|CRIT_02,True,mixed,criticism,1,Madrid flamenco recital performances,False,True,Article is truncated; visible review contains both negative and positive evaluation.,11,chat_packet_175_results.json
1988-07-17-left-voces-del-futuro,candil,Candil,Voces del futuro,1988-07,1988,es,article,2136,full,0,,chat_packet_175,5,False,False,3,2,AUTH|HERIT,AUTH_01|HERIT_01|HERIT_03,True,legitimating,heritage|authenticity,2,flamenco as living patrimony and Joselete as a future voice,False,True,Clear public heritage and living-heritage framing; the restaurant advertisement at the end was ignored.,15,chat_packet_175_results.json
1988-07-17-right-las-grabaciones-de-manolo-de-hue,candil,Candil,Las grabaciones de Manolo de Huelva,1988-07,1988,es,article,4028,head_tail_windows,1,CRIT_04,chat_packet_176,1,False,False,3,1,AUTH|CRIT,AUTH_01|CRIT_01|CRIT_02,True,mixed,authenticity|criticism,2,Manolo de Huelva recordings and their representational value,False,True,"The article is truncated, but the visible excerpts provide enough evidence for the emitted codes.",15,chat_packet_176_results.json
1988-07-18-right-carta-abierta-al-amigo-arrebola,candil,Candil,Carta abierta: Al amigo Arrebola,1988-07,1988,es,article,1848,full,0,,chat_packet_176,2,False,False,3,1,COMM|CRIT,COMM_02|CRIT_01|CRIT_03,True,contested,criticism|community,2,Arrebola's scholarly and interpretive authority,False,True,The ranking code is medium confidence because it appears inside a contested quotation from the book rather than as the letter-writer's own endorsement.,25,chat_packet_176_results.json
